STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
13007,1945-3-2,0,,17.22222222,6.111111111,11.66666667,0,,45,3,2,0,,,63,43,53,0,,,,,,,,,,,,
13007,1945-3-3,0,,21.11111111,2.777777778,12.22222222,0,,45,3,3,0,,,70,37,54,0,,,,,,,,,,,,
13007,1945-3-4,0,,14.44444444,4.444444444,9.444444444,0,,45,3,4,0,,,58,40,49,0,,,,,,,,,,,,
13007,1945-3-5,0,,14.44444444,1.666666667,7.777777778,0,,45,3,5,0,,,58,35,46,0,,,,,,,,,,,,
13007,1945-3-6,0,,17.22222222,-1.111111111,7.777777778,0,,45,3,6,0,,,63,30,46,0,,,,,,,,,,,,
13007,1945-3-7,0,,20,2.777777778,11.11111111,0,,45,3,7,0,,,68,37,52,0,,,,,,,,,,,,
13007,1945-3-8,0,,20,1.666666667,11.11111111,0,,45,3,8,0,,,68,35,52,0,,,,,,,,,,,,
13007,1945-3-9,0,,19.44444444,2.222222222,11.11111111,0,,45,3,9,0,,,67,36,52,0,,,,,,,,,,,,
13007,1945-3-10,0,,21.66666667,2.222222222,12.22222222,0,,45,3,10,0,,,71,36,54,0,,,,,,,,,,,,
13007,1945-3-11,0,,20,1.666666667,11.11111111,0,,45,3,11,0,,,68,35,52,0,,,,,,,,,,,,
13007,1945-3-12,0,,22.22222222,3.333333333,12.77777778,0,,45,3,12,0,,,72,38,55,0,,,,,,,,,,,,
13007,1945-3-13,0,,20,2.222222222,11.11111111,0,,45,3,13,0,,,68,36,52,0,,,,,,,,,,,,
13007,1945-3-14,0,,20.55555556,2.222222222,11.11111111,0,,45,3,14,0,,,69,36,52,0,,,,,,,,,,,,
13007,1945-3-15,0,,19.44444444,6.666666667,13.33333333,0,,45,3,15,0,,,67,44,56,0,,,,,,,,,,,,
13007,1945-3-16,0,,21.66666667,2.777777778,12.22222222,0,,45,3,16,0,,,71,37,54,0,,,,,,,,,,,,
13007,1945-3-17,0,,16.66666667,8.333333333,12.22222222,0,,45,3,17,0,,,62,47,54,0,,,,,,,,,,,,
13007,1945-3-18,0,,17.22222222,7.222222222,12.22222222,0,,45,3,18,0,,,63,45,54,0,,,,,,,,,,,,
13007,1945-3-19,0,,18.88888889,6.666666667,12.77777778,0,,45,3,19,0,,,66,44,55,0,,,,,,,,,,,,
13007,1945-3-20,T,,19.44444444,9.444444444,14.44444444,0,1,45,3,20,T,,,67,49,58,0,,,,,,,1,,,,,
13007,1945-3-21,0,,17.77777778,8.333333333,13.33333333,0,,45,3,21,0,,,64,47,56,0,,,,,,,,,,,,
13007,1945-3-22,T,,22.77777778,8.888888889,15.55555556,0,1,45,3,22,T,,,73,48,60,0,,,,,,,1,,,,,
13007,1945-3-23,0,,25.55555556,7.777777778,16.66666667,0,,45,3,23,0,,,78,46,62,0,,,,,,,,,,,,
13007,1945-3-24,0,,30,10.55555556,20,0,,45,3,24,0,,,86,51,68,0,,,,,,,,,,,,
13007,1945-3-25,0,,20,10,15,0,,45,3,25,0,,,68,50,59,0,,,,,,,,,,,,
13007,1945-3-26,1.27,,16.66666667,7.222222222,12.22222222,0,1,45,3,26,0.05,,,62,45,54,0,,,,,,,1,,,,,
13007,1945-3-27,1.524,,15,5.555555556,10,0,1,45,3,27,0.06,,,59,42,50,0,,,,,,,1,,,,,
13007,1945-3-28,0,,18.88888889,3.333333333,11.11111111,0,,45,3,28,0,,,66,38,52,0,,,,,,,,,,,,
13007,1945-3-29,0,,22.22222222,6.666666667,14.44444444,0,,45,3,29,0,,,72,44,58,0,,,,,,,,,,,,
13007,1945-3-30,0,,24.44444444,7.222222222,15.55555556,0,,45,3,30,0,,,76,45,60,0,,,,,,,,,,,,
13007,1945-3-31,0,,27.22222222,7.222222222,17.22222222,0,,45,3,31,0,,,81,45,63,0,,,,,,,,,,,,
13007,1945-4-1,0,,28.33333333,7.222222222,17.77777778,0,,45,4,1,0,,,83,45,64,0,,,,,,,,,,,,
13007,1945-4-2,0,,28.88888889,10.55555556,20,0,,45,4,2,0,,,84,51,68,0,,,,,,,,,,,,
13007,1945-4-3,0,,30.55555556,9.444444444,20,0,,45,4,3,0,,,87,49,68,0,,,,,,,,,,,,
13007,1945-4-4,0,,28.33333333,7.777777778,17.77777778,0,,45,4,4,0,,,83,46,64,0,,,,,,,,,,,,
13007,1945-4-5,0,,24.44444444,7.777777778,16.11111111,0,,45,4,5,0,,,76,46,61,0,,,,,,,,,,,,
13007,1945-4-6,0,,25,8.333333333,16.66666667,0,,45,4,6,0,,,77,47,62,0,,,,,,,,,,,,
13007,1945-4-7,0,,27.22222222,7.777777778,17.77777778,0,,45,4,7,0,,,81,46,64,0,,,,,,,,,,,,
13007,1945-4-8,0,,20.55555556,10,15.55555556,0,,45,4,8,0,,,69,50,60,0,,,,,,,,,,,,
13007,1945-4-9,0,,23.33333333,10,16.66666667,0,,45,4,9,0,,,74,50,62,0,,,,,,,,,,,,
13007,1945-4-10,0.762,,22.22222222,11.11111111,16.66666667,0,,45,4,10,0.03,,,72,52,62,0,,,,,,,,,,,,
13007,1945-4-11,T,,30.55555556,11.11111111,21.11111111,0,1,45,4,11,T,,,87,52,70,0,,,,,,,1,,,,,
13013,1945-5-11,0,,29.44444444,14.44444444,22.22222222,0,,45,5,11,0,,,85,58,72,0,,,,,,,,,,,,
13013,1945-5-12,0,,28.33333333,13.33333333,20.55555556,0,,45,5,12,0,,,83,56,69,0,,,,,,,,,,,,
13013,1945-5-13,T,,27.77777778,14.44444444,21.11111111,0,,45,5,13,T,,,82,58,70,0,,,,,,,,,,,,
13013,1945-5-14,3.556,,31.11111111,15.55555556,23.33333333,0,1,45,5,14,0.14,,,88,60,74,0,,,,,,,1,,,,,
13013,1945-5-15,0,,29.44444444,12.22222222,21.11111111,0,,45,5,15,0,,,85,54,70,0,,,,,,,,,,,,
13013,1945-5-16,0,,32.22222222,12.77777778,22.22222222,0,,45,5,16,0,,,90,55,72,0,,,,,,,,,,,,
13013,1945-5-17,0,,30.55555556,14.44444444,22.22222222,0,,45,5,17,0,,,87,58,72,0,,,,,,,,,,,,
13013,1945-5-18,T,,33.33333333,13.88888889,23.33333333,0,1,45,5,18,T,,,92,57,74,0,,,,,,,1,,,,,
13013,1945-5-19,0,,32.22222222,17.22222222,24.44444444,0,,45,5,19,0,,,90,63,76,0,,,,,,,,,,,,
13013,1945-5-20,0,,32.77777778,16.11111111,24.44444444,0,,45,5,20,0,,,91,61,76,0,,,,,,,,,,,,
13013,1945-5-21,0,,31.66666667,14.44444444,23.33333333,0,,45,5,21,0,,,89,58,74,0,,,,,,,,,,,,
13013,1945-5-22,0,,33.33333333,14.44444444,23.88888889,0,,45,5,22,0,,,92,58,75,0,,,,,,,,,,,,
13013,1945-5-23,0,,30.55555556,13.33333333,22.22222222,0,,45,5,23,0,,,87,56,72,0,,,,,,,,,,,,
13013,1945-5-24,0,,26.66666667,12.77777778,20,0,,45,5,24,0,,,80,55,68,0,,,,,,,,,,,,
13013,1945-5-25,0,,28.88888889,10,19.44444444,0,,45,5,25,0,,,84,50,67,0,,,,,,,,,,,,
13013,1945-5-26,0,,31.66666667,13.88888889,22.77777778,0,,45,5,26,0,,,89,57,73,0,,,,,,,,,,,,
13013,1945-5-27,0,,28.88888889,12.22222222,20.55555556,0,,45,5,27,0,,,84,54,69,0,,,,,,,,,,,,
13013,1945-5-28,0,,26.11111111,13.33333333,20,0,,45,5,28,0,,,79,56,68,0,,,,,,,,,,,,
13013,1945-5-29,0,,26.11111111,12.22222222,18.88888889,0,,45,5,29,0,,,79,54,66,0,,,,,,,,,,,,
13013,1945-5-30,0,,27.77777778,14.44444444,21.11111111,0,,45,5,30,0,,,82,58,70,0,,,,,,,,,,,,
13013,1945-5-31,0,,28.33333333,13.33333333,21.11111111,0,,45,5,31,0,,,83,56,70,0,,,,,,,,,,,,
13013,1945-6-1,0,,31.66666667,12.77777778,22.22222222,0,,45,6,1,0,,,89,55,72,0,,,,,,,,,,,,
13013,1945-6-2,0,,34.44444444,15,24.44444444,0,,45,6,2,0,,,94,59,76,0,,,,,,,,,,,,
13013,1945-6-3,0,,30.55555556,14.44444444,22.22222222,0,,45,6,3,0,,,87,58,72,0,,,,,,,,,,,,
13013,1945-6-4,0,,32.77777778,14.44444444,23.33333333,0,,45,6,4,0,,,91,58,74,0,,,,,,,,,,,,
13013,1945-6-5,0,,33.88888889,13.88888889,23.88888889,0,,45,6,5,0,,,93,57,75,0,,,,,,,,,,,,
13013,1945-6-6,0,,37.22222222,15.55555556,26.66666667,0,,45,6,6,0,,,99,60,80,0,,,,,,,,,,,,
13013,1945-6-7,3.048,,37.77777778,17.22222222,27.77777778,0,,45,6,7,0.12,,,100,63,82,0,,,,,,,,,,,,
13013,1945-6-8,1.27,,34.44444444,17.22222222,25.55555556,0,1,45,6,8,0.05,,,94,63,78,0,,,,,,,1,,,,,
13013,1945-6-9,0.254,,32.22222222,16.11111111,24.44444444,0,1,45,6,9,0.01,,,90,61,76,0,,,,,,,1,,,,,
13013,1945-6-10,0,,32.77777778,16.11111111,24.44444444,0,,45,6,10,0,,,91,61,76,0,,,,,,,,,,,,
13013,1945-6-11,0,,34.44444444,16.66666667,25.55555556,0,,45,6,11,0,,,94,62,78,0,,,,,,,,,,,,
13013,1945-6-12,0,,34.44444444,19.44444444,26.66666667,0,,45,6,12,0,,,94,67,80,0,,,,,,,,,,,,
13013,1945-6-13,T,,32.22222222,18.33333333,25.55555556,0,,45,6,13,T,,,90,65,78,0,,,,,,,,,,,,
13013,1945-6-14,3.556,,26.66666667,17.77777778,22.22222222,0,1,45,6,14,0.14,,,80,64,72,0,,,,,,,1,,,,,
13013,1945-6-15,0,,28.33333333,15.55555556,22.22222222,0,1,45,6,15,0,,,83,60,72,0,,,,,,,1,,,,,
13013,1945-6-16,T,,32.22222222,15,23.33333333,0,,45,6,16,T,,,90,59,74,0,,,,,,,,,,,,
13013,1945-6-17,7.366,,28.88888889,16.66666667,22.77777778,0,1,45,6,17,0.29,,,84,62,73,0,,,,,,,1,,,,,
13013,1945-6-18,6.096,,25.55555556,16.11111111,21.11111111,0,1,45,6,18,0.24,,,78,61,70,0,,,,,,,1,,,,,
13013,1945-6-19,0,,27.77777778,16.11111111,22.22222222,0,1,45,6,19,0,,,82,61,72,0,,,,,,,1,,,,,
13013,1945-6-20,0,,28.33333333,15,21.66666667,0,,45,6,20,0,,,83,59,71,0,,,,,,,,,,,,
13013,1945-6-21,0,,34.44444444,14.44444444,24.44444444,0,,45,6,21,0,,,94,58,76,0,,,,,,,,,,,,
13013,1945-6-22,0,,37.22222222,17.77777778,27.77777778,0,,45,6,22,0,,,99,64,82,0,,,,,,,,,,,,
13013,1945-6-23,0,,37.77777778,17.22222222,27.77777778,0,,45,6,23,0,,,100,63,82,0,,,,,,,,,,,,
13013,1945-6-24,0,,41.11111111,20,30.55555556,0,,45,6,24,0,,,106,68,87,0,,,,,,,,,,,,
13013,1945-6-25,0,,37.22222222,21.11111111,28.88888889,0,,45,6,25,0,,,99,70,84,0,,,,,,,,,,,,
13013,1945-6-26,0.254,,33.88888889,18.33333333,26.11111111,0,1,45,6,26,0.01,,,93,65,79,0,,,,,,,1,,,,,
13013,1945-6-27,T,,34.44444444,18.88888889,26.66666667,0,1,45,6,27,T,,,94,66,80,0,,,,,,,1,,,,,
13013,1945-6-28,0,,33.88888889,21.66666667,27.77777778,0,1,45,6,28,0,,,93,71,82,0,,,,,,,1,,,,,
13013,1945-6-29,T,,29.44444444,16.11111111,22.77777778,0,1,45,6,29,T,,,85,61,73,0,,,,,,,1,,,,,
13013,1945-6-30,0,,27.22222222,17.77777778,22.22222222,0,,45,6,30,0,,,81,64,72,0,,,,,,,,,,,,
13013,1945-7-1,0,,34.44444444,14.44444444,24.44444444,0,,45,7,1,0,,,94,58,76,0,,,,,,,,,,,,
13013,1945-7-2,0,,35.55555556,17.77777778,26.66666667,0,,45,7,2,0,,,96,64,80,0,,,,,,,,,,,,
13013,1945-7-3,0,,35.55555556,17.77777778,26.66666667,0,,45,7,3,0,,,96,64,80,0,,,,,,,,,,,,
13013,1945-7-4,0,,35,17.77777778,26.66666667,0,,45,7,4,0,,,95,64,80,0,,,,,,,,,,,,
13013,1945-7-5,0,,27.22222222,14.44444444,21.11111111,0,,45,7,5,0,,,81,58,70,0,,,,,,,,,,,,
13013,1945-7-6,0,,28.88888889,15.55555556,22.22222222,0,,45,7,6,0,,,84,60,72,0,,,,,,,,,,,,
13013,1945-7-7,0,,35.55555556,16.66666667,26.11111111,0,,45,7,7,0,,,96,62,79,0,,,,,,,,,,,,
13013,1945-7-8,0,,33.88888889,16.66666667,25.55555556,0,,45,7,8,0,,,93,62,78,0,,,,,,,,,,,,
13013,1945-7-9,0,,32.77777778,16.66666667,24.44444444,0,,45,7,9,0,,,91,62,76,0,,,,,,,,,,,,
13013,1945-7-10,0,,32.77777778,15.55555556,24.44444444,0,,45,7,10,0,,,91,60,76,0,,,,,,,,,,,,
13013,1945-7-11,0,,37.77777778,17.22222222,27.77777778,0,,45,7,11,,,,100,63,82,0,,,,,,,,,,,,
13013,1945-7-12,0,,36.66666667,20,28.33333333,0,1,45,7,12,0,,,98,68,83,0,,,,,,,1,,,,,
13013,1945-7-13,0,,33.88888889,16.66666667,25.55555556,0,,45,7,13,0,,,93,62,78,0,,,,,,,,,,,,
13013,1945-7-14,0,,28.88888889,16.11111111,22.22222222,0,,45,7,14,0,,,84,61,72,0,,,,,,,,,,,,
13013,1945-7-15,0,,32.22222222,16.66666667,24.44444444,0,,45,7,15,0,,,90,62,76,0,,,,,,,,,,,,
13013,1945-7-16,0,,35.55555556,18.33333333,26.66666667,0,,45,7,16,0,,,96,65,80,0,,,,,,,,,,,,
13013,1945-7-17,0,,38.88888889,19.44444444,28.88888889,0,,45,7,17,0,,,102,67,84,0,,,,,,,,,,,,
13013,1945-7-18,0,,36.66666667,21.11111111,28.88888889,0,,45,7,18,0,,,98,70,84,0,,,,,,,,,,,,
13013,1945-7-19,0,,38.33333333,18.33333333,28.33333333,0,,45,7,19,0,,,101,65,83,0,,,,,,,,,,,,
13013,1945-7-20,0,,42.22222222,21.11111111,31.66666667,0,,45,7,20,0,,,108,70,89,0,,,,,,,,,,,,
13013,1945-7-21,0,,40.55555556,22.22222222,31.11111111,0,,45,7,21,0,,,105,72,88,0,,,,,,,,,,,,
13013,1945-7-22,0,,40,20,27.22222222,0,,45,7,22,0,,,104,68,81,0,,,,,,,,,,,,
13013,1945-7-23,0,,38.88888889,20,26.66666667,0,,45,7,23,0,,,102,68,80,0,,,,,,,,,,,,
13013,1945-7-24,0,,40.55555556,22.22222222,31.11111111,0,,45,7,24,0,,,105,72,88,0,,,,,,,,,,,,
13013,1945-7-25,0,,41.11111111,23.33333333,31.11111111,0,,45,7,25,0,,,106,74,88,0,,,,,,,,,,,,
13013,1945-7-26,0,,33.88888889,18.88888889,26.66666667,0,,45,7,26,0,,,93,66,80,0,,,,,,,,,,,,
13013,1945-7-27,0,,33.88888889,15.55555556,24.44444444,0,,45,7,27,0,,,93,60,76,0,,,,,,,,,,,,
13013,1945-7-28,0,,32.22222222,16.66666667,24.44444444,0,,45,7,28,0,,,90,62,76,0,,,,,,,,,,,,
13013,1945-7-29,0,,30.55555556,14.44444444,22.22222222,0,,45,7,29,0,,,87,58,72,0,,,,,,,,,,,,
13013,1945-7-30,0,,31.66666667,14.44444444,23.33333333,0,,45,7,30,0,,,89,58,74,0,,,,,,,,,,,,
13013,1945-7-31,0,,33.88888889,15,24.44444444,0,,45,7,31,0,,,93,59,76,0,,,,,,,,,,,,
13013,1945-8-1,0,,37.22222222,17.22222222,27.22222222,0,,45,8,1,0,,,99,63,81,0,,,,,,,,,,,,
13013,1945-8-2,0,,37.22222222,18.33333333,27.77777778,0,,45,8,2,0,,,99,65,82,0,,,,,,,,,,,,
13013,1945-8-3,0,,36.11111111,19.44444444,27.77777778,0,,45,8,3,0,,,97,67,82,0,,,,,,,,,,,,
13013,1945-8-4,0,,36.11111111,20.55555556,28.33333333,0,,45,8,4,0,,,97,69,83,0,,,,,,,,,,,,
13013,1945-8-5,0,,40,19.44444444,30,0,,45,8,5,0,,,104,67,86,0,,,,,,,,,,,,
13013,1945-8-6,0,,36.11111111,20,28.88888889,0,,45,8,6,0,,,97,68,84,0,,,,,,,,,,,,
13013,1945-8-7,T,,25,15.55555556,20,0,1,45,8,7,T,,,77,60,68,0,,,,,,,1,,,,,
13013,1945-8-8,0,,28.88888889,15.55555556,22.22222222,0,,45,8,8,0,,,84,60,72,0,,,,,,,,,,,,
13013,1945-8-9,0,,33.88888889,15,24.44444444,0,,45,8,9,0,,,93,59,76,0,,,,,,,,,,,,
13013,1945-8-10,0,,35,20,27.77777778,0,,45,8,10,0,,,95,68,82,0,,,,,,,,,,,,
13013,1945-8-11,0,,32.22222222,17.22222222,24.44444444,0,,45,8,11,0,,,90,63,76,0,,,,,,,,,,,,
13013,1945-8-12,0,,31.66666667,15.55555556,23.33333333,0,,45,8,12,0,,,89,60,74,0,,,,,,,,,,,,
13013,1945-8-13,T,,28.88888889,16.66666667,22.77777778,0,1,45,8,13,T,,,84,62,73,0,,,,,,,1,,,,,
13013,1945-8-14,0,,33.33333333,13.33333333,23.33333333,0,,45,8,14,0,,,92,56,74,0,,,,,,,,,,,,
13013,1945-8-15,0,,33.33333333,16.66666667,25,0,,45,8,15,0,,,92,62,77,0,,,,,,,,,,,,
13013,1945-8-16,0,,32.22222222,18.33333333,25.55555556,0,,45,8,16,0,,,90,65,78,0,,,,,,,,,,,,
13013,1945-8-17,0,,32.77777778,18.33333333,25.55555556,0,,45,8,17,0,,,91,65,78,0,,,,,,,,,,,,
13013,1945-8-18,0,,28.88888889,18.33333333,23.33333333,0,,45,8,18,0,,,84,65,74,0,,,,,,,,,,,,
13013,1945-8-19,T,,26.66666667,15.55555556,21.11111111,0,1,45,8,19,T,,,80,60,70,0,,,,,,,1,,,,,
13013,1945-8-20,0,,31.11111111,13.88888889,22.22222222,0,,45,8,20,0,,,88,57,72,0,,,,,,,,,,,,
13013,1945-8-21,0,,34.44444444,16.11111111,25.55555556,0,,45,8,21,0,,,94,61,78,0,,,,,,,,,,,,
13013,1945-8-22,0,,33.33333333,17.22222222,25.55555556,0,,45,8,22,0,,,92,63,78,0,,,,,,,,,,,,
13013,1945-8-23,0,,32.77777778,15.55555556,24.44444444,0,,45,8,23,0,,,91,60,76,0,,,,,,,,,,,,
13013,1945-8-24,0,,32.77777778,18.33333333,25.55555556,0,,45,8,24,0,,,91,65,78,0,,,,,,,,,,,,
13013,1945-8-25,0,,32.22222222,19.44444444,25.55555556,0,,45,8,25,0,,,90,67,78,0,,,,,,,,,,,,
13013,1945-8-26,T,,38.88888889,20,29.44444444,0,1,45,8,26,T,,,102,68,85,0,,,,,,,1,,,,,
13013,1945-8-27,0,,36.11111111,22.22222222,27.77777778,0,,45,8,27,0,,,97,72,82,0,,,,,,,,,,,,
13013,1945-8-28,T,,37.77777778,20.55555556,28.88888889,0,1,45,8,28,T,,,100,69,84,0,,,,,,,1,,,,,
13013,1945-8-29,T,,31.11111111,20,25.55555556,0,1,45,8,29,T,,,88,68,78,0,,,,,,,1,,,,,
13013,1945-8-30,0,,31.11111111,13.88888889,22.22222222,0,1,45,8,30,0,,,88,57,72,0,,,,,,,1,,,,,
13013,1945-8-31,0,,38.33333333,18.33333333,28.33333333,0,,45,8,31,0,,,101,65,83,0,,,,,,,,,,,,
13013,1945-9-1,0,,40,18.33333333,28.88888889,0,,45,9,1,0,,,104,65,84,0,,,,,,,,,,,,
13013,1945-9-2,0,,40.55555556,22.77777778,31.66666667,0,,45,9,2,0,,,105,73,89,0,,,,,,,,,,,,
13013,1945-9-3,0,,39.44444444,22.22222222,31.11111111,0,,45,9,3,0,,,103,72,88,0,,,,,,,,,,,,
13013,1945-9-4,0,,39.44444444,22.77777778,31.11111111,0,,45,9,4,0,,,103,73,88,0,,,,,,,,,,,,
13013,1945-9-5,0,,40,21.11111111,30.55555556,0,,45,9,5,0,,,104,70,87,0,,,,,,,,,,,,
13013,1945-9-6,0,,43.88888889,22.77777778,33.33333333,0,,45,9,6,0,,,111,73,92,0,,,,,,,,,,,,
13013,1945-9-7,0,,42.77777778,23.88888889,33.33333333,0,,45,9,7,0,,,109,75,92,0,,,,,,,,,,,,
13013,1945-9-8,0,,34.44444444,21.11111111,27.77777778,0,,45,9,8,0,,,94,70,82,0,,,,,,,,,,,,
13013,1945-9-9,0,,31.11111111,15,23.33333333,0,,45,9,9,0,,,88,59,74,0,,,,,,,,,,,,
13013,1945-9-10,0,,35,15,25,0,,45,9,10,0,,,95,59,77,0,,,,,,,,,,,,
13013,1945-9-11,0,,35,19.44444444,27.22222222,0,,45,9,11,0,,,95,67,81,0,,,,,,,,,,,,
13013,1945-9-12,0,,40.55555556,18.33333333,29.44444444,0,,45,9,12,0,,,105,65,85,0,,,,,,,,,,,,
13013,1945-9-13,0,,38.88888889,18.88888889,28.88888889,0,,45,9,13,0,,,102,66,84,0,,,,,,,,,,,,
13013,1945-9-14,0,,36.66666667,18.33333333,27.77777778,0,,45,9,14,0,,,98,65,82,0,,,,,,,,,,,,
13013,1945-9-15,0,,37.77777778,16.66666667,27.22222222,0,,45,9,15,0,,,100,62,81,0,,,,,,,,,,,,
13013,1945-9-16,0,,33.88888889,16.66666667,25.55555556,0,,45,9,16,0,,,93,62,78,0,,,,,,,,,,,,
13013,1945-9-17,0,,37.22222222,17.77777778,27.77777778,0,,45,9,17,0,,,99,64,82,0,,,,,,,,,,,,
13013,1945-9-18,T,,34.44444444,20,27.22222222,0,1,45,9,18,T,,,94,68,81,0,,,,,,,1,,,,,
13013,1945-9-19,1.016,,33.88888889,15,24.44444444,0,1,45,9,19,0.04,,,93,59,76,0,,,,,,,1,,,,,
13013,1945-9-20,0,,36.11111111,18.88888889,27.77777778,0,,45,9,20,0,,,97,66,82,0,,,,,,,,,,,,
13013,1945-9-21,0,,30,16.11111111,23.33333333,0,,45,9,21,0,,,86,61,74,0,,,,,,,,,,,,
13013,1945-9-22,0,,32.77777778,17.77777778,25.55555556,0,,45,9,22,0,,,91,64,78,0,,,,,,,,,,,,
13013,1945-9-23,0,,31.11111111,16.11111111,23.33333333,0,,45,9,23,0,,,88,61,74,0,,,,,,,,,,,,
13013,1945-9-24,0,,33.33333333,15.55555556,24.44444444,0,,45,9,24,0,,,92,60,76,0,,,,,,,,,,,,
13013,1945-9-25,0,,30,16.11111111,23.33333333,0,,45,9,25,0,,,86,61,74,0,,,,,,,,,,,,
13013,1945-9-26,0,,27.77777778,15,21.11111111,0,,45,9,26,0,,,82,59,70,0,,,,,,,,,,,,
13013,1945-9-27,0,,27.22222222,16.66666667,22.22222222,0,,45,9,27,0,,,81,62,72,0,,,,,,,,,,,,
13013,1945-9-28,0,,27.77777778,16.66666667,22.22222222,0,,45,9,28,0,,,82,62,72,0,,,,,,,,,,,,
13013,1945-9-29,0,,27.77777778,15,21.11111111,0,,45,9,29,0,,,82,59,70,0,,,,,,,,,,,,
13013,1945-9-30,0,,25.55555556,15.55555556,20.55555556,0,,45,9,30,0,,,78,60,69,0,,,,,,,,,,,,
13013,1945-10-1,0,,26.66666667,14.44444444,20.55555556,0,,45,10,1,0,,,80,58,69,0,,,,,,,,,,,,
13013,1945-10-2,0,,25.55555556,13.88888889,20,0,,45,10,2,0,,,78,57,68,0,,,,,,,,,,,,
13013,1945-10-3,0,,27.77777778,13.33333333,20.55555556,0,,45,10,3,0,,,82,56,69,0,,,,,,,,,,,,
13013,1945-10-4,0.762,,26.66666667,14.44444444,20.55555556,0,1,45,10,4,0.03,,,80,58,69,0,,,,,,,1,,,,,
13013,1945-10-5,0,,26.11111111,12.77777778,19.44444444,0,1,45,10,5,0,,,79,55,67,0,,,,,,,1,,,,,
13013,1945-10-6,0,,27.22222222,12.77777778,20,0,,45,10,6,0,,,81,55,68,0,,,,,,,,,,,,
13013,1945-10-7,0,,27.22222222,13.33333333,20,0,,45,10,7,0,,,81,56,68,0,,,,,,,,,,,,
13013,1945-10-8,0,,26.66666667,12.22222222,19.44444444,0,,45,10,8,0,,,80,54,67,0,,,,,,,,,,,,
13013,1945-10-9,0,,24.44444444,12.77777778,18.88888889,0,,45,10,9,0,,,76,55,66,0,,,,,,,,,,,,
13013,1945-10-10,0,,28.88888889,10.55555556,20,0,,45,10,10,0,,,84,51,68,0,,,,,,,,,,,,
13013,1945-10-11,0,,28.88888889,12.77777778,21.11111111,0,,45,10,11,0,,,84,55,70,0,,,,,,,,,,,,
13013,1945-10-12,0,,27.22222222,13.88888889,20.55555556,0,,45,10,12,0,,,81,57,69,0,,,,,,,,,,,,
13013,1945-10-13,0,,27.22222222,12.22222222,20,0,,45,10,13,0,,,81,54,68,0,,,,,,,,,,,,
13013,1945-10-14,0,,22.77777778,11.66666667,17.22222222,0,,45,10,14,0,,,73,53,63,0,,,,,,,,,,,,
13013,1945-10-15,0,,28.33333333,12.22222222,20,0,,45,10,15,0,,,83,54,68,0,,,,,,,,,,,,
13013,1945-10-16,0,,30,13.88888889,22.22222222,0,,45,10,16,0,,,86,57,72,0,,,,,,,,,,,,
13013,1945-10-17,0.508,,27.77777778,15,21.11111111,0,1,45,10,17,0.02,,,82,59,70,0,,,,,,,1,,,,,
13013,1945-10-18,T,,27.77777778,16.66666667,22.22222222,0,1,45,10,18,T,,,82,62,72,0,,,,,,,1,,,,,
13013,1945-10-19,10.922,,23.88888889,12.77777778,18.33333333,0,1,45,10,19,0.43,,,75,55,65,0,,,,,,,1,,,,,
13013,1945-10-20,0,,21.66666667,11.66666667,16.66666667,0,,45,10,20,0,,,71,53,62,0,,,,,,,,,,,,
13013,1945-10-21,0,,26.66666667,11.11111111,18.88888889,0,,45,10,21,0,,,80,52,66,0,,,,,,,,,,,,
13013,1945-10-22,0,,25.55555556,11.66666667,18.88888889,0,,45,10,22,0,,,78,53,66,0,,,,,,,,,,,,
13013,1945-10-23,0,,26.11111111,11.66666667,18.88888889,0,,45,10,23,0,,,79,53,66,0,,,,,,,,,,,,
13013,1945-10-24,0,,26.66666667,11.66666667,18.88888889,0,,45,10,24,0,,,80,53,66,0,,,,,,,,,,,,
13013,1945-10-25,0,,28.88888889,10,19.44444444,0,,45,10,25,0,,,84,50,67,0,,,,,,,,,,,,
13013,1945-10-26,0,,26.66666667,11.11111111,18.88888889,0,,45,10,26,0,,,80,52,66,0,,,,,,,,,,,,
13013,1945-10-27,0,,25.55555556,11.66666667,18.88888889,0,,45,10,27,0,,,78,53,66,0,,,,,,,,,,,,
13013,1945-10-28,30.734,,22.22222222,11.11111111,16.66666667,0,1,45,10,28,1.21,,,72,52,62,0,,,,,,,1,,,,,
13013,1945-10-29,19.304,,15.55555556,8.888888889,12.22222222,0,1,45,10,29,0.76,,,60,48,54,0,,,,,,,1,,,,,
13013,1945-10-30,13.462,,15,9.444444444,12.22222222,0,1,45,10,30,0.53,,,59,49,54,0,,,,,,,1,,,,,
13013,1945-10-31,0,,16.66666667,9.444444444,13.33333333,0,,45,10,31,0,,,62,49,56,0,,,,,,,,,,,,
13013,1945-11-1,0,,19.44444444,5.555555556,12.22222222,0,,45,11,1,0,,,67,42,54,0,,,,,,,,,,,,
13013,1945-11-2,0,,23.33333333,7.777777778,15.55555556,0,,45,11,2,0,,,74,46,60,0,,,,,,,,,,,,
13013,1945-11-3,0,,20,10.55555556,15.55555556,0,,45,11,3,0,,,68,51,60,0,,,,,,,,,,,,
